"FIPS","Name","LONGITUDE","LATITUDE","LONGITUDE.1","LATITUDE.1"
28145,"Union County",-89.007903,34.484262,1008274.68390099,-1102216.06323176
28147,"Walthall County",-90.121389,31.151622,944429.799968064,-1481918.29656607
28149,"Warren County",-90.845245,32.325884,863473.715165857,-1360259.63484215
28151,"Washington County",-91.010964,33.37108,837151.041028954,-1246698.41425675
28153,"Wayne County",-88.659321,31.650101,1076966.34594774,-1409903.14981821
28155,"Webster County",-89.226172,33.582221,999739.77416318,-1204174.24604836
28157,"Wilkinson County",-91.238269,31.121531,838424.926907136,-1496792.44335798
28159,"Winston County",-89.042843,33.084925,1022929.16783248,-1256759.07507046
28161,"Yalobusha County",-89.693557,34.080595,950655.201730023,-1154622.81495017
28163,"Yazoo County",-90.380241,32.82849,901598.910702049,-1300083.59195549
29001,"Adair County",-92.582446,40.19566,629521.889012812,-505812.72223785
29003,"Andrew County",-94.818293,39.922565,441955.892279583,-550572.597560562
29005,"Atchison County",-95.437688,40.421105,386276.816044763,-498351.300639288
29007,"Audrain County",-91.821071,39.205358,704215.714701908,-609359.595325983
29009,"Barry County",-93.862744,36.735065,547732.06792497,-898209.186037274
29011,"Barton County",-94.308903,37.495228,502683.43266712,-816807.62969246
29013,"Bates County",-94.362322,38.276163,492508.06744067,-730583.749517917
29015,"Benton County",-93.308948,38.302689,584084.550801205,-720846.139644951
29017,"Bollinger County",-89.998323,37.338242,883608.175538912,-798473.437354813
29019,"Boone County",-92.321523,38.959866,663664.953904576,-640659.757044621
29021,"Buchanan County",-94.821954,39.750602,442781.952800148,-569669.195271375
29023,"Butler County",-90.413589,36.75379,853988.301648447,-867336.472589323
29025,"Caldwell County",-93.994816,39.664765,514026.284747894,-574415.567793529
29027,"Callaway County",-91.993447,38.802239,693504.702184163,-655433.90409195
29029,"Camden County",-92.749496,38.072828,634852.915769476,-742216.57851629
29031,"Cape Girardeau County",-89.60625,37.353894,917830.249063252,-792523.29735627
29033,"Carroll County",-93.495631,39.410155,558757.330202874,-599413.30940016
29035,"Carter County",-90.897277,36.949427,808938.230186836,-850515.992228478
29037,"Cass County",-94.423526,38.746895,483881.56579787,-678759.656475788
29039,"Cedar County",-93.895022,37.767996,537104.077873382,-784015.397794043
29041,"Chariton County",-92.934967,39.486626,606096.396337893,-587002.810600922
29043,"Christian County",-93.262511,37.025687,598772.008920799,-861933.671797524
29045,"Clark County",-91.704732,40.413068,701400.028077606,-474662.185533777
29047,"Clay County",-94.49392,39.251395,474278.114925678,-623225.719708522
29049,"Clinton County",-94.370131,39.602093,482413.144154038,-583620.540927464
29051,"Cole County",-92.218634,38.552393,676512.844934378,-684945.812602083
29053,"Cooper County",-92.772604,38.909615,625260.46171773,-649721.604703958
29055,"Crawford County",-91.322802,38.059819,759404.064398515,-731737.516236329
29057,"Dade County",-93.829944,37.415613,545503.921458949,-822629.360180238
29059,"Dallas County",-93.067095,37.643825,610815.330815732,-792085.597250592
29061,"Daviess County",-93.983258,39.942683,512877.945213655,-543526.891245318
29063,"DeKalb County",-94.340504,39.81961,483376.855138206,-559324.242635556
29065,"Dent County",-91.542131,37.630684,744793.289769572,-781178.279619082
29067,"Douglas County",-92.588247,36.939746,659291.213562382,-866389.272164643
29069,"Dunklin County",-90.059209,36.326743,890539.553492733,-910815.540797144
29071,"Franklin County",-90.999826,38.432966,783346.533889547,-687478.003983575
29073,"Gasconade County",-91.491625,38.45363,740511.299381891,-689691.338745411
29075,"Gentry County",-94.439143,40.199987,472258.391010182,-517702.838011875
29077,"Greene County",-93.3083,37.193837,593332.913190575,-843643.317159793
29079,"Grundy County",-93.595469,40.091968,544629.78489191,-524496.711200969
29081,"Harrison County",-94.000823,40.313851,508526.848800474,-502473.809230254
29083,"Henry County",-93.736873,38.394758,546098.471097829,-713545.725021357
29085,"Hickory County",-93.330251,37.910659,585486.49597898,-764419.143291921
29087,"Holt County",-95.199972,40.092393,408404.602734538,-533689.570710946
29089,"Howard County",-92.705762,39.139325,628909.491154549,-623773.125784778
29091,"Howell County",-91.873823,36.793133,724062.359360993,-876718.772347733
29093,"Iron County",-90.711599,37.571851,818249.551418532,-779919.194493489
29095,"Jackson County (including other portions of Kansas City)",-94.446137,39.010332,480079.661303761,-649682.274423574
29097,"Jasper County",-94.443436,37.128993,493326.7668662,-858181.757644824
29099,"Jefferson County",-90.475744,38.340593,829821.841946996,-692616.417974935
29101,"Johnson County",-93.770312,38.757209,540357.411585197,-673597.648926405
29103,"Knox County",-92.150669,40.151668,666476.933251134,-507301.836863036
29105,"Laclede County",-92.65456,37.669645,646814.474932159,-786125.015534399
29107,"Lafayette County",-93.840082,39.056329,531996.902738059,-640893.923162067
29109,"Lawrence County",-93.797074,37.035398,551302.116297644,-864523.185080194
29111,"Lewis County",-91.649082,40.085505,709600.506852541,-510454.570215252
29113,"Lincoln County",-90.928671,39.003625,783004.984693742,-623691.702185843
29115,"Linn County",-93.065191,39.796774,592217.169677349,-553576.621456237
29117,"Livingston County",-93.554324,39.795916,550561.798539927,-557045.650837738
29119,"McDonald County",-94.39808,36.618064,500845.232858523,-914505.646788443
29121,"Macon County",-92.51033,39.798522,639430.255133969,-549257.36900043
29123,"Madison County",-90.300055,37.535795,854739.197517353,-779785.71790993
29125,"Maries County",-91.878062,38.171917,709871.461927843,-724225.465687298
29127,"Marion County",-91.455661,39.740805,729730.411154542,-546930.089844125
29129,"Mercer County",-93.575859,40.418591,543596.163645731,-488153.684064343
29131,"Miller County",-92.507085,38.247837,654374.647552408,-720966.69350811
29133,"Mississippi County",-89.365459,36.857051,945432.485941199,-844689.354834804
29135,"Moniteau County",-92.616373,38.628938,641339.470973762,-679618.086435169
29137,"Monroe County",-91.973958,39.520553,687893.840228185,-575746.805301423
29139,"Montgomery County",-91.468473,38.950802,737188.792862006,-634474.093151439
29141,"Morgan County",-92.850304,38.381506,623299.47349571,-708795.259000605
29143,"New Madrid County",-89.65871,36.605307,922701.355292905,-875740.686318191
29145,"Newton County",-94.41138,36.921798,497586.479015335,-880944.214067923
29147,"Nodaway County",-94.867916,40.352749,434896.839694094,-503106.836306667
29149,"Oregon County",-91.464771,36.618129,762179.49804836,-892447.922544893
29151,"Osage County",-91.883136,38.453819,706571.49140015,-693071.278355421
29153,"Ozark County",-92.424289,36.62309,676755.238371395,-900118.285295182
29155,"Pemiscot County",-89.748715,36.181794,919985.940954512,-923472.455802027
29157,"Perry County",-89.857097,37.713672,891310.522249999,-755507.117801801
29159,"Pettis County",-93.246549,38.702201,586136.590714773,-676148.9098928
29161,"Phelps County",-91.748715,37.942882,723483.018799872,-748457.304551589
29163,"Pike County",-91.156139,39.363535,759436.687990961,-585989.399098543
29165,"Platte County",-94.684698,39.262166,457800.763906283,-623101.602368838
29167,"Polk County",-93.404415,37.601813,581516.782331326,-799141.941365754
29169,"Pulaski County",-92.1773,37.824257,687195.486572511,-765203.295269312
29171,"Putnam County",-92.979269,40.480842,593370.616671618,-477146.423813942
29173,"Ralls County",-91.468633,39.57958,730379.802596875,-564889.124173154
29175,"Randolph County",-92.451935,39.412906,648104.56483602,-591517.830717224
29177,"Ray County",-94.06127,39.335641,510835.378281552,-611318.034802716
29179,"Reynolds County",-90.972986,37.336586,797953.60682427,-808449.823597374
29181,"Ripley County",-90.791802,36.627212,821886.479598399,-885096.357720501
29183,"St. Charles County",-90.659755,38.776604,808768.543466752,-646223.267758428
29185,"St. Clair County",-93.765606,38.056009,546234.096779686,-751267.506137416
29186,"Ste. Genevieve County",-90.168495,37.939468,861352.668577948,-733831.579195306
29187,"St. Francois County",-90.492254,37.835573,834367.741063153,-748601.619375742
29189,"St. Louis County",-90.386218,38.647121,833889.152352588,-657837.423763529
29195,"Saline County",-93.204898,39.111933,586232.491258268,-630458.153848025
29197,"Schuyler County",-92.521984,40.461815,632075.319451345,-475861.820093334
29199,"Scotland County",-92.146652,40.448001,663824.052762329,-474446.878539067
29201,"Scott County",-89.577839,37.014498,924665.741351948,-829680.590008107
29203,"Shannon County",-91.429472,37.069627,760591.09723393,-842211.19923286
29205,"Shelby County",-92.077052,39.761774,676656.951055089,-549884.886768327
29207,"Stoddard County",-89.969639,36.850777,892122.176236058,-852003.605645064
29209,"Stone County",-93.438433,36.717605,585648.404675281,-897279.574489566
29211,"Sullivan County",-93.103734,40.217733,585217.112693519,-507196.29156501
29213,"Taney County",-93.189979,36.656706,608270.683334173,-902254.695874879
29215,"Texas County",-91.968488,37.328457,710389.373323833,-818317.682590797
29217,"Vernon County",-94.340355,37.835598,497526.966329935,-779280.710235056
29219,"Warren County",-91.10358,38.788663,770388.901465073,-649104.149267
29221,"Washington County",-90.785675,37.953147,807404.648523172,-738490.76324751
29223,"Wayne County",-90.512622,37.107087,841113.099103666,-829307.231903875
29225,"Webster County",-92.907363,37.263337,628175.21118545,-833026.967880251
29227,"Worth County",-94.438797,40.482258,470267.30274192,-486387.720795712
29229,"Wright County",-92.429174,37.192204,671051.130743752,-837191.943250987
29510,"City of St. Louis",-90.252991,38.623609,845667.732371391,-659091.399967415
30001,"Beaverhead County",-112.696186,45.221056,-989300.200568914,102479.883949788
30003,"Big Horn County",-107.502778,45.565831,-583021.242411533,90014.8958181256
30005,"Blaine County",-108.899086,48.441261,-655028.643317784,419177.093974117
30007,"Broadwater County",-111.535578,46.302846,-882408.882261091,208250.30597088
30009,"Carbon County",-109.084478,45.321484,-708398.97067375,75597.5426246616
30011,"Carter County",-104.523733,45.679127,-351221.447424952,85353.3282371894
30013,"Cascade County",-111.306258,47.491839,-846144.479334446,336928.115697146
30015,"Chouteau County",-110.403274,47.956366,-772210.6033371,379047.110990154
30017,"Custer County",-105.817008,46.403369,-445580.549711236,172149.391356037
30019,"Daniels County",-105.43032,48.783416,-397693.252344328,434176.507460664
30021,"Dawson County",-104.750559,47.134482,-359148.702133502,247962.043227005
30023,"Deer Lodge County",-112.954087,46.137755,-992778.426038904,206604.66060094
30025,"Fallon County",-104.309448,46.358863,-330532.391956754,159940.934498546
30027,"Fergus County",-109.417095,47.097548,-710905.968988825,275006.698977349
30029,"Flathead County",-114.279524,48.247204,-1050691.12022202,455408.50638321
30031,"Gallatin County",-111.128283,45.682805,-861082.607571389,135417.13646442
30033,"Garfield County",-106.97783,47.299773,-525458.566184338,278586.395278747
30035,"Glacier County",-112.799156,48.60292,-936505.526735915,476003.703600753
30037,"Golden Valley County",-109.139695,46.287061,-700457.693783282,182922.511999671
30039,"Granite County",-113.293879,46.448832,-1012769.02412889,245081.215742422
30041,"Hill County",-109.762794,48.515786,-717178.856198896,434851.055214729
30043,"Jefferson County",-112.053101,46.254092,-922450.800123491,208685.236343598
30045,"Judith Basin County",-110.177445,47.102395,-767863.510841444,282556.743875624
30047,"Lake County",-114.120003,47.601938,-1052048.34047707,382476.972454988
30049,"Lewis and Clark County",-112.021955,46.64477,-913535.536946106,251391.566909015
30051,"Liberty County",-111.000283,48.563509,-806647.155094956,451958.573629601
30053,"Lincoln County",-115.437677,48.545504,-1128040.86832216,503968.53333915
30055,"McCone County",-105.644548,47.561984,-423195.741264598,299772.856527628
30057,"Madison County",-111.949217,45.43599,-928111.2247277,117293.686076016
30059,"Meagher County",-110.875445,46.526827,-828911.424240917,225937.311266006
30061,"Mineral County",-114.899744,47.185566,-1118069.34591219,347377.1215802
30063,"Missoula County",-114.019007,46.875472,-1058962.83573981,301355.535156991
30065,"Musselshell County",-108.490425,46.417552,-649392.91061874,191916.613464709
30067,"Park County",-110.599015,45.59709,-821687.156075361,120428.218680867
30069,"Petroleum County",-108.296716,47.012441,-627725.918055073,256238.038183204
30071,"Phillips County",-107.857685,48.374315,-579461.04477377,403707.535488178
30073,"Pondera County",-112.14458,48.210126,-895911.661577088,425240.630382416
30075,"Powder River County",-105.535004,45.440737,-431419.691442015,63782.4161336774
30077,"Powell County",-112.760484,46.449212,-972564.863057777,238526.267537496
30079,"Prairie County",-105.269953,46.807847,-400770.098583526,214159.789895396
30081,"Ravalli County",-114.117267,46.352649,-1076601.8248255,245224.938885867
30083,"Richland County",-104.203904,47.718572,-314396.368435486,310519.124470516
30085,"Roosevelt County",-105.24766,48.132541,-389235.954532709,361064.497942014
30087,"Rosebud County",-106.611337,45.907996,-510824.053840463,121909.064577108
30089,"Sanders County",-115.177085,47.636131,-1128924.08807708,400673.907670861
30091,"Sheridan County",-104.499376,48.737464,-329913.036147385,424827.164849066
30093,"Silver Bow County",-112.524356,45.98796,-962789.014445143,184882.825602829
30095,"Stillwater County",-109.249493,45.613806,-717468.026315551,109400.82240773
30097,"Sweet Grass County",-109.915919,45.830248,-765877.631024091,139468.605386835
30099,"Teton County",-112.054612,47.771875,-896853.324286666,375958.959660226
30101,"Toole County",-111.85338,48.585262,-868274.232280048,463332.287259422
30103,"Treasure County",-107.241002,46.255884,-555815.227465094,164649.366098811
30105,"Valley County",-106.546143,48.233939,-484356.702296066,379412.727949629
30107,"Wheatland County",-109.844091,46.459736,-751745.122389016,208379.771950674
30109,"Wibaux County",-104.196159,46.969011,-318264.447074509,227248.551238281
30111,"Yellowstone County",-108.539417,45.791309,-660559.553571674,122981.348705355
31001,"Adams County",-98.414536,40.583763,133977.887787809,-489655.801148824
31003,"Antelope County",-98.05683,42.149596,160224.609440617,-315020.149700166
31005,"Arthur County",-101.673813,41.569808,-139295.309332572,-379945.530163747
31007,"Banner County",-103.702088,41.557925,-308043.850758963,-375749.79998527
31009,"Blaine County",-100.007203,41.901108,-596.35412305173,-344538.88191469
31011,"Boone County",-98.01636,41.68018,164786.464818163,-367107.309573972
31013,"Box Butte County",-102.903704,42.13504,-239447.177197257,-314298.054357089
31015,"Boyd County",-98.730816,42.891084,103408.693054469,-233684.965093958
31017,"Brown County",-99.852141,42.538836,12116.951620212,-273636.845214779
31019,"Buffalo County",-99.07016,40.737667,78393.9458911046,-473398.858043489
31021,"Burt County",-96.34254,41.845797,302951.812054428,-343941.451083323
31023,"Butler County",-97.141234,41.248949,239067.263933752,-412874.08705903
31025,"Cass County",-96.062535,40.946526,330750.35126932,-442734.472649618
31027,"Cedar County",-97.25486,42.576273,224773.739799704,-265717.957383197
31029,"Chase County",-101.619767,40.500254,-137050.813065282,-498877.105679802
31031,"Cherry County",-100.754886,42.784561,-61614.6762096551,-246045.875038804
31033,"Cheyenne County",-102.982623,41.166245,-249740.916368365,-421693.860789046
31035,"Clay County",-98.029666,40.545465,166591.458343441,-493210.448020757
31037,"Colfax County",-97.076554,41.517571,243447.39360779,-382842.773990288
31039,"Cuming County",-96.759175,41.897578,268244.381830591,-339638.144810329
31041,"Custer County",-99.672832,41.401093,27301.5093957056,-400059.975780299
31043,"Dakota County",-96.441515,42.445678,291941.416779037,-277662.903568572
31045,"Dawes County",-103.066266,42.785306,-250200.633892389,-241557.902172042
31047,"Dawson County",-99.858944,40.828531,11875.9994415183,-463733.382986577
31049,"Deuel County",-102.345568,41.088793,-196655.87599975,-432023.595630487
31051,"Dixon County",-96.830002,42.438517,260120.690303794,-279767.437229273
31053,"Dodge County",-96.53063,41.473485,289078.019368944,-385973.224483295
31055,"Douglas County",-96.061471,41.25991,329233.497492348,-407931.066256699
31057,"Dundy County",-101.601584,40.093189,-136351.359019795,-544126.756443507
31059,"Fillmore County",-97.578024,40.540682,204780.379310259,-492726.811983646
31061,"Franklin County",-98.946914,40.187621,89531.0828299358,-534385.01210458
31063,"Frontier County",-100.404194,40.607972,-34145.7565507776,-488167.907692473
31065,"Furnas County",-99.925599,40.248006,6319.84796993013,-528243.10184019
31067,"Gage County",-96.714139,40.274482,278908.277471629,-519764.493347576
31069,"Garden County",-102.320765,41.422768,-193566.169497596,-394976.171979255
31071,"Garfield County",-99.107238,41.800943,74029.7660732878,-355270.397653219
31073,"Gosper County",-99.830993,40.592124,14280.9997553078,-489997.750337914
31075,"Grant County",-101.731402,41.984368,-143144.009151519,-333774.793548595
31077,"Greeley County",-98.497703,41.556319,125050.316443936,-381720.161914172
31079,"Hall County",-98.377535,40.915597,136406.936624476,-452727.114548907
31081,"Hamilton County",-98.021089,40.878695,166463.005787516,-456172.861113358
31083,"Harlan County",-99.40221,40.145693,50856.1467297357,-539429.00932621
31085,"Hayes County",-101.058515,40.49563,-89572.865461849,-500160.304778268
31087,"Hitchcock County",-101.006845,40.211961,-85568.5327643684,-531729.960764965
31089,"Holt County",-98.742988,42.4584,103140.548127206,-281798.543011836
31091,"Hooker County",-101.062839,42.016041,-87831.1099860246,-331194.900541659
31093,"Howard County",-98.493475,41.189549,126124.059125625,-422471.492970293
31095,"Jefferson County",-97.140354,40.164028,243155.693369977,-533374.713519534
31097,"Johnson County",-96.228933,40.401369,319444.170991213,-503920.112622636
31099,"Kearney County",-98.992742,40.506264,85221.8854903281,-499033.033474489
31101,"Keith County",-101.696492,41.141877,-142130.530395564,-427459.514221173
31103,"Keya Paha County",-99.703607,42.868344,24159.2020685791,-236971.775933683
31105,"Kimball County",-103.660711,41.232889,-306158.557562319,-412003.57840802
31107,"Knox County",-97.786962,42.61911,181093.729050344,-262276.10536884
31109,"Lancaster County",-96.673551,40.801058,280089.901140821,-461150.914993571
31111,"Lincoln County",-100.78923,41.119635,-66148.3585068672,-431077.546365641
31113,"Logan County",-100.500737,41.484178,-41730.9028175217,-390753.08739436
31115,"Loup County",-99.402546,41.816483,49530.6499438319,-353765.170176243
31117,"McPherson County",-100.986347,41.57331,-82084.2157757247,-380481.439614107
31119,"Madison County",-97.461692,42.003908,209767.538090223,-329868.949790914
31121,"Merrick County",-98.039353,41.1312,164283.613127064,-428154.797885092
31123,"Morrill County",-103.159224,41.707123,-262285.157577985,-361059.743954736
31125,"Nance County",-97.895028,41.403829,175624.932487447,-397564.496282716
31127,"Nemaha County",-95.836309,40.403957,352655.923842995,-502036.633458538
31129,"Nuckolls County",-98.061108,40.115021,165007.93063435,-541087.845425907
31131,"Otoe County",-96.029874,40.669495,334916.532890031,-473362.363663707
31133,"Pawnee County",-96.184059,40.134921,324549.551836667,-533326.787438383
31135,"Perkins County",-101.672531,40.847278,-140763.719843062,-460233.799605532
31137,"Phelps County",-99.406756,40.468151,50223.248072127,-503606.81557669
31139,"Pierce County",-97.591986,42.262663,198181.246716004,-301438.862014615
31141,"Platte County",-97.387409,41.469013,217738.680961634,-389108.769404943
31143,"Polk County",-97.555813,41.174759,204647.730732269,-422232.726441188
31145,"Red Willow County",-100.587807,40.205475,-49961.7411607396,-532793.64242225
31147,"Richardson County",-95.673464,40.099947,368124.164307615,-535072.427904241
31149,"Rock County",-99.495235,42.536442,41366.4793128259,-273786.459553594
31151,"Saline County",-97.02001,40.578252,251793.413790133,-487011.955132379
31153,"Sarpy County",-96.033892,41.153107,332088.721422404,-419680.355178902
31155,"Saunders County",-96.571016,41.199571,286941.675004837,-416538.269702974
31157,"Scotts Bluff County",-103.68038,41.865018,-304755.697655383,-341721.680794488
31159,"Seward County",-97.106037,40.873593,243421.96338845,-454466.596627648
31161,"Sheridan County",-102.398893,42.699305,-196041.265126609,-252935.066557872
31163,"Sherman County",-98.97165,41.223634,86049.447377087,-419299.490372957
31165,"Sioux County",-103.825082,42.379652,-314128.889588513,-284011.465957239
31167,"Stanton County",-97.251636,41.985653,227185.066752306,-331338.355343732
31169,"Thayer County",-97.62535,40.179229,201885.589895939,-532990.507666225
31171,"Thomas County",-100.546734,41.966823,-45217.7320642777,-337083.818977072
31173,"Thurston County",-96.515688,42.159409,287180.718753549,-309726.945278303
31175,"Valley County",-98.947749,41.57337,87568.3317702872,-380406.808794962
31177,"Washington County",-96.158296,41.507053,319906.587211429,-380866.824696089
31179,"Wayne County",-97.063062,42.22193,241849.169292643,-304546.078976016
31181,"Webster County",-98.485192,40.200266,128756.469341827,-532371.392946569
31183,"Wheeler County",-98.543873,41.880574,120587.837707001,-345752.521922826
31185,"York County",-97.605431,40.864374,201460.883941908,-456837.103803923
32001,"Churchill County",-118.795661,39.473584,-1598056.33722489,-431775.140101039
32003,"Clark County",-115.14994,36.143366,-1355395.82303708,-861326.651437914
32005,"Douglas County",-119.755928,38.956913,-1690697.22846737,-468990.600208232
32007,"Elko County",-115.518595,40.870907,-1296147.1354666,-336407.473163019
32009,"Esmeralda County",-117.677756,37.708803,-1543923.71250053,-645857.408858465
32011,"Eureka County",-116.147686,39.866898,-1368695.89009647,-436379.45204347
32013,"Humboldt County",-117.745055,41.034176,-1474985.6998575,-280905.94884359
32015,"Lander County",-116.94321,40.520911,-1420777.95723931,-351223.707317089
32017,"Lincoln County",-114.644504,37.6903,-1283073.27663306,-699399.884488113
32019,"Lyon County",-119.325133,39.34878,-1645119.72565052,-434978.619646065
32021,"Mineral County",-118.638693,38.590037,-1605735.25339527,-531292.38126986
32023,"Nye County",-116.165792,36.468656,-1438573.83454261,-808705.710122928
32027,"Pershing County",-118.294549,40.34344,-1536029.24194938,-346320.519971117
32029,"Storey County",-119.624138,39.389364,-1668975.20706371,-424543.176833537
32031,"Washoe County",-119.795493,39.535558,-1679536.61697412,-405129.112925776
32033,"White Pine County",-114.862381,39.273238,-1272489.23975806,-522103.424352033
32510,"Carson City",-119.753711,39.166134,-1685306.19176549,-446236.089109694
33001,"Belknap County",-71.44059,43.5174,2244167.78779367,236402.026461643
33003,"Carroll County",-71.166412,43.810972,2253263.47414994,275233.617704242
33005,"Cheshire County",-72.262715,42.898264,2205626.69329102,147812.169358602
33007,"Coos County",-71.36275,44.550062,2210300.21467045,348103.998102965
33009,"Grafton County",-71.953268,43.838874,2193905.16924418,256373.807730451
33011,"Hillsborough County",-71.532928,42.879889,2261375.09165824,166099.185482896
33013,"Merrimack County",-71.586214,43.246442,2243564.26458736,203557.444192696
33015,"Rockingham County",-71.104266,42.936726,2291445.89333327,184262.13063569
33017,"Strafford County",-70.954943,43.247646,2290684.50003673,221497.612599947
33019,"Sullivan County",-72.259352,43.367422,2188616.30487963,197867.221966798
34001,"Atlantic County",-74.583452,39.427562,2143215.26146066,-285995.781941071
34003,"Bergen County",-74.057383,40.918799,2136385.4807934,-111989.144923189
34005,"Burlington County",-74.834269,39.982667,2105173.38182529,-232779.554407176
34007,"Camden County",-75.027836,39.86401,2093377.67251014,-250518.035062116
34009,"Cape May County",-74.807133,39.095952,2135623.09621649,-327516.34434294
34011,"Cumberland County",-75.087728,39.428284,2102308.28422777,-298975.18399673
34013,"Essex County",-74.216402,40.768705,2128821.24137565,-132264.433652128
34015,"Gloucester County",-75.127456,39.749187,2088974.19075518,-265427.341852089
34017,"Hudson County",-74.061278,40.742925,2141953.39212482,-130965.095945853
34019,"Hunterdon County",-74.896782,40.572183,2081225.7709919,-170954.385279531
34021,"Mercer County",-74.70034,40.255566,2107127.19653876,-199970.980311415
34023,"Middlesex County",-74.387921,40.485529,2124557.25638771,-167153.084179768
34025,"Monmouth County",-74.14773,40.291301,2150085.08500085,-181723.873257686
34027,"Morris County",-74.501661,40.859552,2103246.06223793,-129917.74333656
34029,"Ocean County",-74.21461,39.973657,2155200.80654489,-217603.789273701
34031,"Passaic County",-74.191473,40.925361,2125585.58828482,-114795.427161074
34033,"Salem County",-75.37658,39.625938,2072685.74784646,-285033.826149307
34035,"Somerset County",-74.578798,40.561176,2106895.4235197,-163974.921700214
34037,"Sussex County",-74.654037,41.091219,2083603.13473046,-108942.225704455
34039,"Union County",-74.294239,40.659609,2126266.29375275,-146011.728347924
34041,"Warren County",-75.016426,40.795162,2064528.72829785,-150005.97620775
35001,"Bernalillo County",-106.616039,35.107877,-603323.272860087,-1074996.90461251
35003,"Catron County",-108.549207,33.928093,-790833.790206589,-1189454.37412332
35005,"Chaves County",-104.51261,33.364652,-421008.549358872,-1280437.34977814
35006,"Cibola County",-107.804609,35.113977,-711304.284025877,-1065087.37071453
35007,"Colfax County",-104.643736,36.702618,-414817.899529605,-910358.674514002
35009,"Curry County",-103.215708,34.420099,-296139.912688429,-1169154.38079682
35011,"De Baca County",-104.257875,34.465462,-391800.894944366,-1159913.29470807
35013,"Dona Ana County",-106.728697,32.247294,-635929.281743754,-1390153.5324066
35015,"Eddy County",-104.291387,32.547601,-404416.061927802,-1371789.74681592
35017,"Grant County",-108.242693,32.780455,-773520.400086747,-1318876.59486279
35019,"Guadalupe County",-104.792489,34.930036,-438304.227552458,-1105889.77760358
35021,"Harding County",-103.984528,35.861023,-360053.159421591,-1006628.17543875
35023,"Hidalgo County",-108.76674,32.275633,-827536.312892588,-1369626.91294478
35025,"Lea County",-103.193711,32.753117,-300291.389215122,-1353597.76778812
35027,"Lincoln County",-105.631173,33.420964,-524832.01783773,-1268013.55002958
35028,"Los Alamos County",-106.270283,35.868766,-566159.061360548,-993220.484760721
35029,"Luna County",-107.740412,32.217487,-731510.704197178,-1385372.51359785
35031,"McKinley County",-108.63423,35.511504,-782513.85514027,-1013831.00911021
35033,"Mora County",-105.241049,35.99928,-472564.706586947,-985113.41284275
35035,"Otero County",-105.989844,32.806642,-562430.032515875,-1333586.31922225
35037,"Quay County",-103.65613,35.180626,-333379.868908643,-1083327.66132982
35039,"Rio Arriba County",-106.204801,36.201002,-557772.35239231,-956888.222169444
35041,"Roosevelt County",-103.348217,34.167549,-309327.704929483,-1196630.22451615
35043,"Sandoval County",-106.64926,35.328605,-604596.935106959,-1050349.57678831
35045,"San Juan County",-108.220647,36.72194,-733160.888099591,-883771.513004462
35047,"San Miguel County",-105.309684,35.573296,-481461.92645938,-1031884.23187335
35049,"Santa Fe County",-106.004953,35.630805,-543969.231899419,-1021298.02401981
35051,"Sierra County",-107.277841,33.109273,-680515.301002472,-1290808.32285719
35053,"Socorro County",-106.957793,34.153828,-642236.054208272,-1177942.09229175
35055,"Taos County",-105.609376,36.433447,-502769.835025516,-934905.634492558
35057,"Torrance County",-106.100997,34.867124,-558203.532613624,-1105154.22963806
35059,"Union County",-103.262118,36.455575,-292473.502796695,-943547.176234899
35061,"Valencia County",-106.722542,34.752149,-615845.710836225,-1113561.26381536
36001,"Albany County",-73.81304,42.678976,2095512.08337667,83053.7965574994
36003,"Allegany County",-78.019297,42.228245,1783330.03316393,-66257.3484797034
36005,"Bronx County",-73.882363,40.849354,2152523.34263363,-114828.274849288
36007,"Broome County",-75.934245,42.121306,1949977.02581361,-29867.1545372598
36009,"Cattaraugus County",-78.607656,42.224267,1737099.52486353,-79432.8799612627
36011,"Cayuga County",-76.560044,42.93537,1875872.43271583,43118.8678914928
36013,"Chautauqua County",-79.314671,42.246256,1680658.74348725,-91906.2033445164
36015,"Chemung County",-76.813046,42.118262,1881321.87161692,-50938.8084453703
36017,"Chenango County",-75.570326,42.481195,1966803.4989913,17681.0879074521
36019,"Clinton County",-73.545325,44.730039,2043410.80249864,309206.936846955
36021,"Columbia County",-73.681049,42.273336,2119663.07651711,43067.6549225129
36023,"Cortland County",-76.145474,42.59613,1918570.29753715,16260.4265828383
36025,"Delaware County",-74.993985,42.244535,2019172.08428229,6412.6601735145
36027,"Dutchess County",-73.839417,41.681015,2127729.10617486,-24531.1051639323
36029,"Erie County",-78.792596,42.889478,1703865.48598757,-11196.964892157
36031,"Essex County",-73.689906,44.174474,2052488.32384072,246181.45761313
36033,"Franklin County",-74.344365,44.712835,1984975.30924049,287270.200319857
36035,"Fulton County",-74.330346,43.059172,2042952.23397121,110520.022495976
36037,"Genesee County",-78.173095,42.999625,1748967.5615726,13941.9559652677
36039,"Greene County",-73.975873,42.299303,2096057.11530657,38166.9628443328
36041,"Hamilton County",-74.385121,43.612034,2019914.33956692,168385.765230889
36043,"Herkimer County",-74.995034,43.070536,1991815.40567552,95122.6184957841
36045,"Jefferson County",-75.89664,44.019125,1892143.95701509,175354.792160802
36047,"Kings County",-73.954811,40.650523,2153467.41060155,-138073.866897944
36049,"Lewis County",-75.449321,43.789217,1933488.47112854,161266.522550413
